incident_num,defendant_id,incident_date,arraignment_date,preAct164,charge,num_charges,felony,expungable,any_bail,bail_amount,bail_types,num_conditions,did_not_appear,prior_appearences,def_gender,def_race,judge_id,,,
18BU023708,Defendant615,2018-10-11,2018-11-01,0,Petit Larceny Other,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge5,,,
18BU023268,Defendant529,2018-10-05,2018-11-01,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge5,,,
18BU023470,Defendant982,2018-10-06,2018-11-06,0,Retail Theft (Felony),4,1,0,0,0,No Bail,1,0,0,Male,Black,Judge10,,,
18BU025894,Defendant842,2018-11-07,2018-11-07,0,Simple Assault,1,0,1,0,0,No Bail,4,0,3,Female,White,Judge14,,,
18BU025711,Defendant843,2018-11-05,2018-11-08,0,Drugs - Marijuana, Sale, Misdemeanor,1,0,,0,0,No Bail,,0,0,Male,White,Judge14,
18BU026257,Defendant425,2018-11-12,2018-11-14,0,Assault On A Law Enforcement Officer (Misdemeanor),2,0,0,1,100,Bail,1,1,0,Male,Other,Judge14,,,
18BU024785,Defendant862,2018-11-02,2018-11-15,0,Petit Larceny From Other Location,1,0,1,0,0,No Bail,,0,0,Male,White,Judge14,,,
18BU026425,Defendant979,2018-11-15,2018-11-15,0,Escape,1,1,0,1,5000,Bail,,0,0,Male,White,Judge14,,,
18BU02553,Defendant1029,2018-11-03,2018-11-15,0,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,1,0,0,Female,White,Judge14,,
18BU019647,Defendant32,2018-08-30,2018-11-16,0,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),1,0,1,0,0,Remanded,4,0,1,Male,White,Judge10,,,
18BU024445,Defendant631,2018-10-20,2018-11-16,0,Simple Assault,1,0,1,0,0,Remanded,4,0,5,Male,Black,Judge10,,,
18BU024445,Defendant631,2018-11-20,2018-11-19,0,Simple Assault,1,0,1,0,0,Remanded,4,0,6,Male,Black,Judge5,,,
18BU026147,Defendant473,2018-11-11,2018-11-19,0,Assault And Robbery,3,1,0,0,0,No Bail,4,0,1,Female,White,Judge5,,,
18BU025764,Defendant613,2018-11-05,2018-11-20,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Female,Black,Judge7,,,
18BU024598,Defendant817,2018-11-03,2018-11-20,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Male,White,Judge7,,,
18BU022773,Defendant541,2018-09-30,2018-11-26,0,Accessory After The Fact,1,1,0,1,2500,Bail,7,0,1,Male,Asian,Judge5,,,
18BU013067,Defendant21,2018-06-17,2018-11-27,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,,0,0,Male,White,Judge10,,,
18BU027261,Defendant822,2018-11-27,2018-11-28,0,Domestic Assault,1,0,0,0,0,No Bail,5,0,0,Male,Asian,Judge7,,,
18BU025156,Defendant462,2018-10-29,2018-11-29,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,3,Male,Black,Judge10,,,
18BU026305,Defendant547,2018-11-13,2018-11-29,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,1,Female,White,Judge10,,,
18BU025152,Defendant623,2018-10-29,2018-11-29,0,Retail Theft (Misd),2,0,1,0,0,No Bail,1,0,1,Female,Black,Judge10,,,
18BU025516,Defendant545,2018-11-02,2018-11-29,0,False Information To A Police Officer,1,0,1,0,0,No Bail,1,1,3,Male,White,Judge10,,,
16BU013953,Defendant267,2016-05-20,2018-11-29,0,Aggravated Assault,1,1,0,0,0,No Bail,,0,0,Male,White,Judge14,,,
18MT008914,Defendant253,2018-11-30,2018-12-03,0,Drugs - Methamphetamine, Possession -Misdemeanor,1,0,1,0,0,Remanded,3,0,3,Male,White,Judge10,,
18BU025750,Defendant721,2018-11-05,2018-12-04,0,Unlawful Mischief (Misdemeanor),3,0,1,0,0,No Bail,4,0,0,Male,White,Judge10,,,
18BU025181,Defendant276,2018-10-28,2018-12-04,0,Disorderly Conduct - All Other,2,0,1,0,0,No Bail,4,0,14,Male,Black,Judge10,,,
18BU027653,Defendant376,2018-12-03,2018-12-04,0,Unlawful Mischief (Felony),1,1,0,1,200,Bail,1,1,1,Male,White,Judge10,,,
18BU026095,Defendant342,2018-11-13,2018-12-04,0,Credit Card/ATM Fraud,4,0,0,0,0,No Bail,4,0,1,Female,White,Judge10,,,
18BU027087,Defendant105,2018-11-25,2018-12-05,0,Cruelty To Children Under 10 By One Over 16,1,0,0,1,200,Bail,1,1,0,Female,White,Judge7,,,
18BU016209,Defendant818,2018-07-21,2018-12-06,0,Theft Of Services (Misdemeanor),1,0,1,1,100,Bail,3,0,0,Male,White,Judge7,,,
18BU026900,Defendant391,2018-11-21,2018-12-06,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge7,,,
18BU026476,Defendant802,2018-11-16,2018-12-06,0,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge7,,
18BU026366,Defendant812,2018-11-14,2018-12-06,0,Retail Theft (Misd),1,0,1,0,0,No Bail,1,1,0,Male,Black,Judge7,,,
18BU028040,Defendant521,2018-12-08,2018-12-10,0,Unlawful Trespass (Felony),3,1,0,0,0,No Bail,5,0,0,Female,White,Judge10,,,
18BU028100,Defendant191,2018-12-09,2018-12-10,0,Burglary,1,1,0,1,2000,Bail,3,0,1,Male,White,Judge10,,,
18BU028070,Defendant377,2018-12-08,2018-12-10,0,Domestic Assault,2,0,0,0,0,No Bail,4,0,0,Male,Black,Judge10,,,
18BU028063,Defendant545,2018-12-08,2018-12-10,0,False Information To A Police Officer,1,0,1,0,0,No Bail,1,0,4,Male,White,Judge10,,,
18BU023198,Defendant652,2018-10-05,2018-12-10,0,Aggravated Assault,1,1,0,0,0,No Bail,1,0,2,Male,White,Judge11,,,
18BU026774,Defendant171,2018-11-20,2018-12-11,0,Aggravated Assault,4,1,0,1,1000,Bail,1,1,0,Male,White,Judge11,,,
18BU024737,Defendant785,2018-10-23,2018-12-11,0,Driving With A Criminally Suspended License,2,0,1,1,150,Bail,1,1,2,Male,White,Judge11,,,
18BU027922,Defendant576,2018-11-30,2018-12-13,0,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,Male,Other,Judge10,,,
18BU028377,Defendant666,2018-12-12,2018-12-13,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,0,0,No Bail,1,0,1,Male,White,Judge10,
17BU022121,Defendant413,2017-08-25,2018-12-17,0,Drugs - Cocaine, Sale <2.5 Gm,7,1,0,1,15000,Bail,3,0,0,Male,Black,Judge7,,
18BU027094,Defendant303,2018-11-25,2018-12-17,0,Retail Theft (Misd),3,0,1,0,0,No Bail,4,0,7,Male,White,Judge7,,,
18BU028593,Defendant1043,2018-12-15,2018-12-17,0,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,5,0,5,Male,Black,Judge7,,,
18BU028558,Defendant837,2018-12-14,2018-12-17,0,Petit Larceny Other,3,0,1,0,0,No Bail,3,0,0,Male,White,Judge7,,,
18BU026783,Defendant177,2018-11-20,2018-12-18,0,False Pretenses,5,0,1,0,0,No Bail,4,0,0,Female,White,Judge7,,,
18BU022889,Defendant163,2018-09-30,2018-12-18,0,Drugs - Cocaine, Sale <2.5 Gm,2,1,0,0,0,No Bail,3,0,1,Male,White,Judge7,,
18BU026858,Defendant880,2018-11-21,2018-12-20,0,Simple Assault,1,0,1,1,200,Bail,1,1,0,Male,Black,Judge7,,,
18BU026629,Defendant207,2018-11-18,2018-12-20,0,Resisting Arrest,2,0,1,0,0,No Bail,3,0,0,Male,White,Judge7,,,
18BU027102,Defendant274,2018-11-25,2018-12-20,0,Eluding A Police Officer - Misdemeanor,3,0,1,0,0,No Bail,3,0,2,Male,White,Judge7,,,
18BU026938,Defendant973,2018-11-22,2018-12-20,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge7,,,
18BU027777,Defendant737,2018-12-04,2018-12-21,0,Drugs - Cocaine, Possession  Misdemeanor,1,0,1,0,0,No Bail,3,0,5,Male,White,Judge7,,
18BU029064,Defendant775,2018-12-21,2018-12-24,0,Lewd And Lascivious Conduct,1,1,0,0,0,No Bail,3,0,4,Male,White,Judge10,,,
18BU029080,Defendant615,2018-12-21,2018-12-24,0,Retail Theft (Misd),2,0,1,0,0,No Bail,1,1,1,Male,White,Judge10,,,
18BU028753,Defendant268,2018-12-17,2018-12-24,0,Retail Theft (Misd),1,0,1,0,0,No Bail,1,0,1,Male,White,Judge10,,,
18SB013541,Defendant203,2018-12-22,2018-12-24,0,Drugs - Heroin, Possession 2+ Grams,4,1,0,1,2000,Bail,3,0,9,Male,White,Judge10,,
18SB012460,Defendant615,2018-12-24,2018-12-27,0,Retail Theft (Felony),8,1,0,1,200,Bail,1,1,2,Male,White,Judge7,,,
18BU029413,Defendant640,2018-12-27,2018-12-28,0,Operation Without Consent,3,0,1,1,5000,Bail,,0,2,Male,Hispanic,Judge7,,,
18BU028674,Defendant369,2018-12-16,2019-01-03,0,Drugs - Cocaine, Possession  Misdemeanor,1,0,1,1,100,Bail,2,0,0,Female,White,Judge14,,
18BU025826,Defendant352,2018-12-04,2019-01-03,0,Credit Card/ATM Fraud,5,0,0,0,0,No Bail,1,0,1,Female,White,Judge14,,,
18BU028291,Defendant616,2018-12-17,2019-01-03,0,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Female,White,Judge14,,,
18BU028024,Defendant475,2018-12-07,2019-01-03,0,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,1,1,0,Female,White,Judge14,,
18BU028566,Defendant632,2019-01-03,2019-01-03,0,Retail Theft (Misd),1,0,1,0,0,No Bail,1,1,0,Male,White,Judge7,,,
19BU000183,Defendant929,2019-01-03,2019-01-04,0,Cruelty To Children Under 10 By One Over 16,2,0,0,0,0,No Bail,3,0,0,Male,Asian,Judge10,,,
19BU000299,Defendant649,2019-01-05,2019-01-07,0,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,4,0,3,Male,Black,Judge10,,,
18BU028895,Defendant619,2018-12-19,2019-01-08,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,0,0,No Bail,1,0,3,Male,White,Judge7,
19BU000345,Defendant101,2019-01-06,2019-01-08,0,Probation-Parole Violation,3,0,0,0,0,No Bail,5,0,3,Male,Black,Judge7,,,
18BU025570,Defendant817,2018-11-03,2019-01-08,0,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,1,0,2,Male,White,Judge7,,,
19BU000436,Defendant596,2019-01-07,2019-01-08,0,Domestic Assault,2,0,0,0,0,No Bail,5,0,0,Male,White,Judge7,,,
18BU028249,Defendant581,2018-12-11,2019-01-08,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,0,0,No Bail,4,0,3,Male,Black,Judge7,
19BU000129,Defendant847,2019-01-02,2019-01-08,0,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge7,,,
17BU023215,Defendant746,2018-12-21,2019-01-10,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,1,Female,White,Judge10,,,
18BU028486,Defendant42,2018-12-14,2019-01-10,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,,,
18BU028098,Defendant191,2018-12-09,2019-01-10,0,Resisting Arrest,1,0,1,0,0,Remanded,1,0,2,Male,White,Judge10,,,
18BU027391,Defendant621,2018-11-29,2019-01-10,0,Retail Theft (Misd),1,0,1,0,0,No Bail,1,1,0,Female,White,Judge10,,,
18BU027190,Defendant98,2018-11-26,2019-01-10,0,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),4,0,1,0,0,No Bail,1,0,2,Male,White,Judge10,,,
18BU026720,Defendant1041,2018-12-09,2019-01-10,0,Retail Theft (Misd),1,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,,,
17BU030396,Defendant122,2017-11-29,2019-01-15,0,Drugs - Cocaine, Sale <2.5 Gm,1,1,0,0,0,No Bail,3,0,3,Female,White,Judge12,,
19WS000305,Defendant660,2019-01-14,2019-01-15,0,Drugs - Heroin, Possession 200+ Milligrams,2,1,0,0,0,No Bail,3,0,0,Male,White,Judge12,,
18BU012373,Defendant228,2018-06-09,2019-01-15,0,Simple Assault,1,0,1,0,0,Remanded,3,0,4,Male,Black,Judge12,,,
18BU028642,Defendant931,2018-12-15,2019-01-17,0,Leaving Scene Of An Accident,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge7,,,
18BU028024,Defendant475,2018-12-07,2019-01-17,0,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,1,0,1,Female,White,Judge7,,
18BU028595,Defendant372,2018-12-15,2019-01-17,0,Simple Assault,1,0,1,0,0,No Bail,3,0,1,Male,Black,Judge7,,,
18BU029554,Defendant583,2018-12-30,2019-01-17,0,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,0,0,No Bail,1,1,0,Female,White,Judge7,,,
19BU000012,Defendant134,2019-01-01,2019-01-17,0,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,1,100,Bail,1,1,0,Male,White,Judge7,,,
18BU029099,Defendant849,2018-12-22,2019-01-17,0,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Female,White,Judge7,,,
19BU001381,Defendant320,2019-01-20,2019-01-22,0,Domestic Assault,5,0,0,0,0,No Bail,5,0,1,Female,White,Judge10,,,
19BU001288,Defendant56,2019-01-19,2019-01-22,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,3,0,1,Male,White,Judge10,,,
19BU001599,Defendant305,2019-01-23,2019-01-23,0,Domestic Assault - 1st Degree Aggravated,4,1,0,0,0,No Bail,7,0,0,Male,White,Judge10,,,
18BU028382,Defendant410,2018-12-12,2019-01-24,0,Simple Assault,1,0,1,0,0,No Bail,6,0,0,Female,White,Judge7,,,
19BU000013,Defendant101,2019-01-01,2019-01-24,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,1,500,Bail,1,1,4,Male,Black,Judge7,
18BU029469,Defendant1034,2018-12-28,2019-01-24,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,1,Male,White,Judge7,,,
18BU029165,Defendant336,2019-01-23,2019-01-24,0,Eluding A Police Officer While Operating In Grossly Negligent Manner - Felony,3,1,0,1,1000,Bail,4,0,1,Male,White,Judge7,,,
19BU001503,Defendant501,2019-01-22,2019-01-24,0,Disorderly Conduct By Phone Or Electronic Communication,1,0,1,0,0,No Bail,6,0,3,Male,White,Judge7,,,
19BU001772,Defendant58,2019-01-25,2019-01-28,0,Unlawful Trespass (Misdemeanor),2,0,1,0,0,No Bail,5,0,8,Male,White,Judge10,,,
19BU001778,Defendant501,2019-01-25,2019-01-28,0,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,0,4,Male,White,Judge10,,,
18BU028372,Defendant287,2018-12-12,2019-01-29,0,Drugs - Methamphetamine, Possession -Misdemeanor,1,0,1,0,0,No Bail,5,0,0,Male,White,Judge10,,
19BU002276,Defendant624,2019-02-02,2019-02-04,0,Disorderly Conduct - Aggravated,3,0,1,0,0,No Bail,3,0,4,Male,White,Judge10,,,
19BU002273,Defendant575,2019-02-01,2019-02-04,0,Domestic Assault,1,0,0,0,0,No Bail,5,0,0,Male,Black,Judge10,,,
19BU000941,Defendant697,2019-01-14,2019-02-05,0,Retail Theft (Misd),2,0,1,1,200,Bail,1,1,1,Male,Black,Judge7,,,
19BU001280,Defendant44,2019-01-18,2019-02-05,0,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,3,0,0,Female,White,Judge7,,
19BU002902,Defendant1021,2019-02-10,2019-02-11,0,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,,,
19BU002908,Defendant651,2019-02-10,2019-02-11,0,Sexual Assault,1,1,0,0,0,No Bail,1,1,0,Male,White,Judge10,,,
19BU002798,Defendant484,2019-02-08,2019-02-12,0,Aggravated Assault,1,1,0,0,0,No Bail,4,0,0,Male,White,Judge12,,,
18BU028869,Defendant996,2018-12-18,2019-02-12,0,Drugs - Marijuana, Possession Or Cultivation 1 Pound + Or >10 Plants,1,1,0,0,0,No Bail,3,0,1,Male,White,Judge12,,
19BU001097,Defendant2,2019-01-16,2019-02-12,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Female,Black,Judge12,,,
19BU002970,Defendant282,2019-02-11,2019-02-13,0,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,0,0,Female,Black,Judge12,,,
18BU029099,Defendant232,2018-12-22,2019-02-14,0,Simple Assault,2,0,1,0,0,No Bail,3,0,1,Female,White,Judge10,,,
19BU001631,Defendant656,2019-01-24,2019-02-14,0,Driving Under The Influence, First Offense,2,0,0,0,0,No Bail,3,0,0,Male,White,Judge10,,
19BU001867,Defendant574,2019-01-27,2019-02-14,0,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,1,1,0,Male,Black,Judge10,,
19BU000454,Defendant570,2019-01-07,2019-02-14,0,Disorderly Conduct - All Other,1,0,1,1,100,Bail,1,1,0,Male,White,Judge10,,,
19BU002982,Defendant651,2019-02-11,2019-02-19,0,Simple Assault,1,0,1,1,200,Bail,1,1,1,Male,White,Judge7,,,
19BU003439,Defendant697,2019-02-17,2019-02-19,0,Aggravated Assault,2,1,0,0,0,No Bail,5,0,2,Male,Black,Judge7,,,
19BU002288,Defendant214,2019-02-02,2019-02-21,0,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge7,,,
19BU002031,Defendant951,2019-01-29,2019-02-21,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge7,,,
18BU023138,Defendant93,2018-10-04,2019-02-21,0,Petit Larceny Other,1,0,1,1,200,Bail,1,1,0,Male,White,Judge7,,,
19BU001274,Defendant416,2019-01-18,2019-02-21,0,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,1,1,Female,White,Judge7,,,
18BU026436,Defendant488,2018-11-15,2019-02-22,0,Drugs - Cocaine, Sale >2.5 Gm,5,1,0,1,10000,Bail,4,0,0,Female,Black,Judge7,,
19BU003715,Defendant941,2019-02-21,2019-02-25,0,Unlawful Restraint - 1st Degree,3,1,0,1,5000,Bail,5,0,1,Male,White,Judge10,,,
19BU002760,Defendant58,2019-02-07,2019-02-26,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,9,Male,White,Judge12,,,
18BU004215,Defendant258,2018-02-26,2019-02-26,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,0,Female,White,Judge12,,,
17BU018832,Defendant270,2017-07-25,2019-02-26,0,Leaving Scene Of An Accident,1,0,1,1,200,Bail,1,1,4,Female,Black,Judge12,,,
19BU002529,Defendant1012,2019-02-06,2019-02-28,0,Petit Larceny From A Motor Vehicle,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge10,,,
19BU002290,Defendant871,2019-02-01,2019-02-28,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,Black,Judge10,,,
19BU000121,Defendant836,2019-01-02,2019-02-28,0,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,,,
19BU003623,Defendant311,2019-02-22,2019-02-28,0,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,1,Female,White,Judge10,,,
19BU004250,Defendant268,2019-03-01,2019-03-01,0,Driving With A Criminally Suspended License,2,0,1,1,200,Bail,,0,5,Male,White,Judge12,,,
19BU01558,Defendant135,2019-02-19,2019-03-01,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,0,0,No Bail,4,0,2,Male,White,Judge12,
19BU003437,Defendant1006,2019-02-17,2019-03-07,0,Unlawful Trespass (Misdemeanor),2,0,1,0,0,No Bail,2,0,0,Female,White,Judge10,,,
19BU003785,Defendant506,2019-02-22,2019-03-07,0,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,1,2,Male,Black,Judge10,,,
18BU021899,Defendant220,2018-09-16,2019-03-07,0,Drugs - Cocaine, Sale <2.5 Gm,5,1,0,0,0,No Bail,3,0,0,Male,Black,Judge10,,
19BU003328,Defendant203,2019-02-15,2019-03-07,0,Driving With A Criminally Suspended License,1,0,1,1,200,Bail,1,1,10,Male,White,Judge10,,,
19BU002623,Defendant916,2019-02-12,2019-03-07,0,Stolen Property Receiving (Possession Of) Stolen Property (Felony),1,1,0,0,0,No Bail,3,0,0,Male,White,Judge10,,,
19BU003021,Defendant113,2019-02-12,2019-03-07,0,Assault On A Law Enforcement Officer (Misdemeanor),2,0,0,1,200,Bail,1,1,0,Male,White,Judge10,,,
19BU004777,Defendant117,2019-03-09,2019-03-11,0,Negligent Operation,1,0,1,0,0,No Bail,3,0,1,Female,White,Judge10,,,
19BU004821,Defendant503,2019-03-10,2019-03-11,0,Domestic Assault,1,0,0,0,0,No Bail,1,1,0,Female,White,Judge10,,,
19BU004942,Defendant659,2019-03-11,2019-03-12,0,Disorderly Conduct - All Other,1,0,1,1,100,Bail,1,0,5,Male,White,Judge12,,,
19BU004925,Defendant839,2019-03-11,2019-03-12,0,Assault With Bodily Fluids (Misdemeanor),3,0,1,0,0,No Bail,1,1,0,Male,White,Judge12,,,
19BU000168,Defendant55,2019-02-01,2019-03-12,0,Driving With A Criminally Suspended License,2,0,1,0,0,No Bail,1,0,0,Male,White,Judge12,,,
19BU003663,Defendant357,2019-02-12,2019-03-12,0,Resisting Arrest,2,0,1,1,200,Bail,1,1,1,Female,White,Judge12,,,
18BU028260,Defendant364,2019-03-06,2019-03-12,0,Bad Checks,2,0,,0,0,No Bail,1,1,0,Female,White,Judge12,,,
19BU005015,Defendant819,2019-03-12,2019-03-14,0,Burglary,2,1,0,1,100,Bail,4,0,1,Male,White,Judge14,,,
19BU004005,Defendant691,2019-02-25,2019-03-14,0,Driving Under The Influence; Second And Subsequent Offense,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge10,,,
19BU005166,Defendant817,2019-03-15,2019-03-15,0,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,1,200,Bail,,0,4,Male,White,Judge7,,,
19BU005166,Defendant817,2019-03-15,2019-03-18,0,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,0,0,No Bail,3,0,5,Male,White,Judge7,,,
18BU022962,Defendant68,2018-10-03,2019-03-19,0,False Information To A Police Officer,1,0,1,0,0,No Bail,1,1,1,Male,Black,Judge10,,,
19BU004419,Defendant118,2019-03-04,2019-03-19,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,3,Female,White,Judge10,,,
18BU019334,Defendant762,2018-08-25,2019-03-21,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,0,Male,White,Judge10,,,
19BU003483,Defendant708,2019-02-18,2019-03-21,0,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,0,Female,White,Judge10,,,
19BU03485,Defendant624,2019-02-18,2019-03-21,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,5,Male,White,Judge10,,,
19BU005799,Defendant880,2019-03-23,2019-03-25,0,Assault With Bodily Fluids (Misdemeanor),2,0,1,0,0,No Bail,1,1,2,Male,Black,Judge10,,,
19BU005505,Defendant494,2019-03-19,2019-03-26,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,0,0,No Bail,1,1,1,Male,Asian,Judge10,
19SB003211,Defendant997,2019-03-28,2019-04-01,0,Assault And Robbery,2,1,0,1,50,Bail,5,0,0,Male,White,Judge10,,,
18BU028260,Defendant364,2018-12-11,2019-04-02,0,Bad Checks,2,0,,0,0,No Bail,2,0,1,Female,White,Judge7,,,
19BU006545,Defendant737,2019-04-02,2019-04-03,0,Probation-Parole Violation,1,0,0,1,500,Bail,3,0,6,Male,White,Judge7,,,
19BU004823,Defendant342,2019-03-10,2019-04-04,0,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,4,Female,White,Judge14,,,
19BU002540,Defendant390,2019-02-15,2019-04-11,0,Retail Theft (Misd),2,0,1,0,0,No Bail,3,0,3,Female,White,Judge12,,,
19BU005163,Defendant615,2019-03-15,2019-04-11,0,Drugs - Cocaine, Possession  Misdemeanor,1,0,1,0,0,No Bail,1,1,6,Male,White,Judge12,,
19BU007174,Defendant1006,2019-03-01,2019-04-12,0,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,1,1,5,Female,White,Judge7,,,
19BU006197,Defendant449,2019-03-29,2019-04-16,0,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,0,0,No Bail,1,1,0,Male,White,Judge7,,,
19BU007507,Defendant278,2019-04-16,2019-04-17,0,Murder - 2nd Degree,2,1,0,0,0,Remanded,,0,0,Female,Black,Judge7,,,
19SB004017,Defendant76,2019-04-17,2019-04-18,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,0,0,No Bail,5,0,0,Male,White,Judge1,
19BU006774,Defendant494,2019-04-17,2019-04-18,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,0,0,No Bail,6,0,2,Male,Asian,Judge1,
19BU006237,Defendant376,2019-03-29,2019-04-18,0,Unlawful Mischief (Felony),1,1,0,0,0,No Bail,1,0,2,Male,White,Judge1,,,
19BU005018,Defendant244,2019-03-13,2019-04-18,0,Driving Under The Influence, First Offense,2,0,0,0,0,No Bail,3,0,0,Male,Asian,Judge1,,
19BU007848,Defendant117,2019-04-21,2019-04-22,0,Negligent Operation,1,0,1,0,0,No Bail,,0,2,Female,White,Judge7,,,
19BU007803,Defendant752,2019-04-20,2019-04-22,0,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,Male,Black,Judge7,,,
19BU007308,Defendant105,2019-04-13,2019-04-23,0,Unlawful Trespass (Felony),1,1,0,1,1000,Bail,1,1,1,Female,White,Judge9,,,
19BU005850,Defendant1026,2019-03-24,2019-04-23,0,Unlawful Trespass (Misdemeanor),2,0,1,0,0,No Bail,1,0,1,Female,White,Judge12,,,
18BU015997,Defendant400,2018-07-19,2019-04-23,0,Retail Theft (Misd),2,0,1,1,200,Bail,1,1,3,Female,White,Judge12,,,
19BU007507,Defendant512,2019-04-16,2019-04-24,0,False Information To A Police Officer,2,0,1,0,0,No Bail,,0,1,Female,Black,Judge12,,,
19BU008089,Defendant138,2019-04-24,2019-04-25,0,Retail Theft (Misd),1,0,1,0,0,No Bail,,0,0,Female,White,Judge14,,,
19BU007139,Defendant393,2019-04-11,2019-04-25,0,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,0,Female,White,Judge14,,,
19BU006322,Defendant24,2019-03-30,2019-04-25,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge14,,,
19BU006672,Defendant446,2019-04-04,2019-04-25,0,Drugs - Heroin, Sale Felony,5,1,0,0,0,No Bail,4,0,0,Female,White,Judge14,,
19BU008127,Defendant59,2019-04-25,2019-04-26,0,Assault On A Law Enforcement Officer (Misdemeanor),3,0,0,0,0,No Bail,4,0,0,Male,White,Judge7,,,
19BU008162,Defendant706,2019-04-26,2019-04-26,0,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,0,0,Male,White,Judge7,,,
19BU006916,Defendant809,2019-04-17,2019-04-30,0,Drugs - Heroin, Possession (Misdemeanor),2,0,1,1,100,Bail,1,1,1,Male,White,Judge7,,
